"course_code","sdg_number","sdg_name","addressed","justification","timestamp"
"PTRL6027","0","analysed","analysed","analysed","2025-04-30 06:15:39.656894"
"HDAT9800","3","Good Health and Well-being","Yes","The course focuses on the visualisation and communication of health data, which is essential for understanding and addressing health issues.","2025-04-30 06:15:42.625654"
"HDAT9800","4","Quality Education","Yes","The course provides postgraduate education in health data science, including technical skills in data visualisation and communication.","2025-04-30 06:15:42.625669"
"HDAT9800","9","Industry, Innovation and Infrastructure","Yes","The course teaches skills in data analysis and visualisation using software like R and Python, which are relevant to developing innovative solutions and infrastructure in health data science.","2025-04-30 06:15:42.625673"
"HDAT9800","17","Partnerships for the Goals","Yes","The course is part of a program taught by The Centre for Big Data Research in Health (CBDRH), indicating collaboration and partnerships in the field of health data science.","2025-04-30 06:15:42.625677"
"HDAT9800","0","analysed","analysed","analysed","2025-04-30 06:15:42.626761"
"LAWS8082","4","Quality Education","Yes","The course is a postgraduate law course providing specialized education in international dispute settlement.","2025-04-30 06:15:44.775224"
"LAWS8082","16","Peace, Justice and Strong Institutions","Yes","The course directly focuses on the peaceful settlement of international disputes, international law, international courts, and dispute resolution mechanisms, which are core components of promoting peaceful and inclusive societies for sustainable development, providing access to justice for all and building effective, accountable and inclusive institutions at all levels.","2025-04-30 06:15:44.775238"
"LAWS8082","17","Partnerships for the Goals","Yes","The course examines the role of international agreements and institutions in dispute settlement, which relates to strengthening the means of implementation and revitalizing the global partnership for sustainable development.","2025-04-30 06:15:44.775243"
"LAWS8082","0","analysed","analysed","analysed","2025-04-30 06:15:44.776594"
"ANAT1451","3","Good Health and Well-being","Yes","The course focuses on functional anatomy and biomechanics, which directly relates to understanding human movement, injury, and potential interventions, contributing to health and well-being.","2025-04-30 06:15:46.648594"
"ANAT1451","4","Quality Education","Yes","The course provides undergraduate-level education in a specific scientific field (anatomy and biomechanics) with defined learning outcomes, assessments, and resources.","2025-04-30 06:15:46.648601"
"ANAT1451","10","Reduced Inequalities","Yes","CLO1 explicitly mentions demonstrating ethical principles of working with diverse groups of people, which aligns with reducing inequalities.","2025-04-30 06:15:46.648603"
"ANAT1451","0","analysed","analysed","analysed","2025-04-30 06:15:46.649244"
"ZEIT8512","4","Quality Education","Yes","The course is a postgraduate level course providing specialized technical education in explosive ordnance effects.","2025-04-30 06:15:48.974275"
"ZEIT8512","16","Peace, Justice and Strong Institutions","Yes","The course is explicitly for students nominated by the Department of Defence and focuses on the effects of explosive ordnance, which is directly relevant to military operations and potentially conflict, impacting peace and security.","2025-04-30 06:15:48.974294"
"ZEIT8512","0","analysed","analysed","analysed","2025-04-30 06:15:48.975511"
"FINS5568","3","Good Health and Well-being","Yes","Course Learning Outcome 3 and the Oral Presentation assessment focus on social impact bonds to fund interventions to improve the wellbeing of vulnerable people.","2025-04-30 06:15:52.763162"
"FINS5568","4","Quality Education","Yes","The course is a postgraduate university course providing education in portfolio management.","2025-04-30 06:15:52.763177"
"FINS5568","8","Decent Work and Economic Growth","Yes","The course focuses on portfolio management and investment, which are integral to economic growth and potentially decent work in the finance sector.","2025-04-30 06:15:52.763189"
"FINS5568","10","Reduced Inequalities","Yes","The focus on social impact bonds to fund services for vulnerable people (CLO3, Oral Presentation) directly relates to reducing inequalities.","2025-04-30 06:15:52.763196"
"FINS5568","17","Partnerships for the Goals","Yes","The concept of social impact bonds involves partnerships between government, investors, and social service providers to achieve social outcomes.","2025-04-30 06:15:52.763214"
"FINS5568","0","analysed","analysed","analysed","2025-04-30 06:15:52.764748"
"ZBUS8147","4","Quality Education","Yes","The course is a postgraduate-level program providing education in project management.","2025-04-30 06:15:55.015886"
"ZBUS8147","8","Decent Work and Economic Growth","Yes","The course focuses on project management skills, which are essential for effective business operations and contribute to economic growth and employment opportunities.","2025-04-30 06:15:55.015902"
"ZBUS8147","9","Industry, Innovation and Infrastructure","Yes","The course covers project management principles and practices relevant to industry and infrastructure development.","2025-04-30 06:15:55.015908"
"ZBUS8147","16","Peace, Justice and Strong Institutions","Yes","The course includes topics on project governance and ethical considerations in project management, contributing to stronger institutions and potentially reducing corruption.","2025-04-30 06:15:55.015912"
"ZBUS8147","0","analysed","analysed","analysed","2025-04-30 06:15:55.017692"
"ZEIT4154","4","Quality Education","Yes","The course provides advanced technical education in deep learning, contributing to quality education.","2025-04-30 06:15:57.165873"
"ZEIT4154","9","Industry, Innovation and Infrastructure","Yes","The course focuses on deep learning, a key area for innovation and technological advancement in various industries.","2025-04-30 06:15:57.165899"
"ZEIT4154","0","analysed","analysed","analysed","2025-04-30 06:15:57.167215"
"PLAN1002","4","Quality Education","Yes","The course provides undergraduate education on sustainability and environment in the built environment.","2025-04-30 06:15:59.219512"
"PLAN1002","6","Clean Water and Sanitation","Yes","The course schedule includes a module on ""Waste and Water Systems"".","2025-04-30 06:15:59.219525"
"PLAN1002","7","Affordable and Clean Energy","Yes","The course schedule includes a module on ""Energy and Transport"".","2025-04-30 06:15:59.219529"
"PLAN1002","9","Industry, Innovation and Infrastructure","Yes","The course focuses on the built environment, planning, and sustainable urbanism.","2025-04-30 06:15:59.219533"
"PLAN1002","11","Sustainable Cities and Communities","Yes","The entire course is centered around sustainability in the urban environment, planning, and sustainable urbanism.","2025-04-30 06:15:59.219536"
"PLAN1002","12","Responsible Consumption and Production","Yes","The course examines the lifecycle environmental performance of the built environment and waste systems.","2025-04-30 06:15:59.219540"
"PLAN1002","13","Climate Action","Yes","The course includes modules on ""Climate Change"" and ""Climate Responsive Planning"", and discusses low carbon development and net zero.","2025-04-30 06:15:59.219544"
"PLAN1002","15","Life on Land","Yes","The course schedule includes a module on ""Natural Processes and Biodiversity in the City"".","2025-04-30 06:15:59.219547"
"PLAN1002","17","Partnerships for the Goals","Yes","The course involves group work and policy pitches, encouraging collaboration towards sustainability objectives.","2025-04-30 06:15:59.219550"
"PLAN1002","0","analysed","analysed","analysed","2025-04-30 06:15:59.220747"
"COMP9993","4","Quality Education","Yes","The course is a postgraduate research project, contributing to advanced education and skill development in computer science and engineering.","2025-04-30 06:16:00.749058"
"COMP9993","9","Industry, Innovation and Infrastructure","Yes","The course aims to improve on the state of the art, create new concepts and techniques, and potentially lead to publications, all of which contribute to innovation and technological advancement.","2025-04-30 06:16:00.749071"
"COMP9993","0","analysed","analysed","analysed","2025-04-30 06:16:00.750327"
"IDES3334","4","Quality Education","Yes","The course is a university-level course providing education in industrial design theory and practice.","2025-04-30 06:16:04.334095"
"IDES3334","9","Industry, Innovation and Infrastructure","Yes","The course focuses on industrial design, speculative product design, and generating novel ideas, directly relating to industry and innovation.","2025-04-30 06:16:04.334109"
"IDES3334","12","Responsible Consumption and Production","Yes","CLO2 explicitly mentions appraising the potential influences of industrial design problems on the natural environment and broader society, which aligns with responsible consumption and production.","2025-04-30 06:16:04.334113"
"IDES3334","13","Climate Action","Yes","CLO2's focus on the impact of industrial design on the natural environment suggests consideration of climate-related issues.","2025-04-30 06:16:04.334117"
"IDES3334","14","Life Below Water","Yes","CLO2's focus on the impact of industrial design on the natural environment could include impacts on marine environments.","2025-04-30 06:16:04.334121"
"IDES3334","15","Life on Land","Yes","CLO2's focus on the impact of industrial design on the natural environment could include impacts on terrestrial ecosystems.","2025-04-30 06:16:04.334125"
"IDES3334","17","Partnerships for the Goals","Yes","The ""Design Pitch"" assessment is a group project where students collaborate on a speculative design concept that responds to an identified","2025-04-30 06:16:04.334129"
"IDES3334","0","analysed","analysed","analysed","2025-04-30 06:16:04.335542"
"ELEC3106","4","Quality Education","Yes","The course is a third-year undergraduate electrical engineering course providing specialized knowledge and practical skills in electronics design.","2025-04-30 06:16:07.201727"
"ELEC3106","9","Industry, Innovation and Infrastructure","Yes","The course focuses on designing and implementing electronic circuits and systems, which are fundamental components of industry and infrastructure. It also emphasizes design optimization and problem-solving, contributing to innovation.","2025-04-30 06:16:07.201744"
"ELEC3106","0","analysed","analysed","analysed","2025-04-30 06:16:07.202982"
"MDIA5001","4","Quality Education","Yes","The course provides postgraduate education in media writing and communication.","2025-04-30 06:16:11.837977"
"MDIA5001","8","Decent Work and Economic Growth","Yes","The course teaches skills relevant to careers in journalism, public relations, and advertising, contributing to economic activity.","2025-04-30 06:16:11.837986"
"MDIA5001","16","Peace, Justice and Strong Institutions","Yes","The course addresses ethics, balance, and bias in media, which are relevant to promoting justice and accountable institutions.","2025-04-30 06:16:11.837990"
"MDIA5001","0","analysed","analysed","analysed","2025-04-30 06:16:11.838778"
"PHCM9443","1","No Poverty","Yes","The course discusses out-of-pocket healthcare payments as a regressive funding mechanism that can drive millions into poverty, directly addressing the financial hardship aspect of poverty.","2025-04-30 06:16:15.700929"
"PHCM9443","3","Good Health and Well-being","Yes","The entire course focuses on health economics and finance for developing countries with the explicit goal of optimizing health outcomes and improving access to healthcare services.","2025-04-30 06:16:15.700940"
"PHCM9443","4","Quality Education","Yes","The course is a postgraduate-level course providing specialized education in health economics and finance.","2025-04-30 06:16:15.700945"
"PHCM9443","8","Decent Work and Economic Growth","Yes","The course examines the economic principles relevant to health economics and financing, which are integral to understanding and potentially improving economic aspects related to healthcare systems and employment within the health sector, particularly in developing countries.","2025-04-30 06:16:15.700949"
"PHCM9443","10","Reduced Inequalities","Yes","The course explicitly addresses equity implications of health financing reforms and discusses how different financing mechanisms impact access to healthcare, particularly in low- and middle-income countries, directly relating to reducing inequalities in health access and outcomes.","2025-04-30 06:16:15.700952"
"PHCM9443","17","Partnerships for the Goals","Yes","The course involves group work where students act as consultants for a Ministry of Health in a low or middle-income country, simulating a partnership approach to address health financing challenges. It also discusses external financing of healthcare in LMICs, implying international cooperation.","2025-04-30 06:16:15.700957"
"PHCM9443","0","analysed","analysed","analysed","2025-04-30 06:16:15.702011"
"ZPEM1202","4","Quality Education","Yes","The course provides foundational university-level education in Geography.","2025-04-30 06:16:18.772412"
"ZPEM1202","10","Reduced Inequalities","Yes","The course description mentions ""growing levels of global developmental inequality"" as a problem Geography addresses.","2025-04-30 06:16:18.772430"
"ZPEM1202","11","Sustainable Cities and Communities","Yes","The course includes modules on Urban Geography and discusses rapid urbanisation and contemporary urban challenges.","2025-04-30 06:16:18.772434"
"ZPEM1202","13","Climate Action","Yes","The course description explicitly mentions ""anthropogenic climate catastrophe"" as a problem Geography addresses.","2025-04-30 06:16:18.772439"
"ZPEM1202","14","Life Below Water","Yes","The course includes modules on Coastal Geography, discussing waves, beaches, surfing, sea-level rise, and coastal management.","2025-04-30 06:16:18.772443"
"ZPEM1202","15","Life on Land","Yes","The course description mentions ""mass biological species extinction"" and ""environmental erosion and modifications to physical systems"" as problems Geography addresses.","2025-04-30 06:16:18.772447"
"ZPEM1202","16","Peace, Justice and Strong Institutions","Yes","The course includes modules on Geopolitics, discussing classical, critical, and popular geopolitics.","2025-04-30 06:16:18.772450"
"ZPEM1202","0","analysed","analysed","analysed","2025-04-30 06:16:18.773628"
"AVIA5018","4","Quality Education","Yes","The course is a postgraduate-level course providing specialized education in Aviation Human Factors.","2025-04-30 06:16:21.295786"
"AVIA5018","8","Decent Work and Economic Growth","Yes","The course focuses on improving performance and safety in the aviation industry, which contributes to economic growth and potentially better working conditions.","2025-04-30 06:16:21.295801"
"AVIA5018","9","Industry, Innovation and Infrastructure","Yes","The course directly relates to the aviation industry and the infrastructure supporting it, focusing on human factors within this context.","2025-04-30 06:16:21.295809"
"AVIA5018","16","Peace, Justice and Strong Institutions","Yes","The course's focus on safety management systems, accident investigation, and organizational culture contributes to stronger institutions and potentially safer operations within the aviation sector.","2025-04-30 06:16:21.295819"
"AVIA5018","0","analysed","analysed","analysed","2025-04-30 06:16:21.297121"
"JURD7421","4","Quality Education","Yes","The course is a postgraduate level law course providing specialized education in media law.","2025-04-30 06:16:23.892574"
"JURD7421","16","Peace, Justice and Strong Institutions","Yes","The course focuses on media law, including freedom of speech, open justice, and the legal framework governing media, which directly relates to building strong institutions and ensuring access to justice in the context of media.","2025-04-30 06:16:23.892602"
"JURD7421","0","analysed","analysed","analysed","2025-04-30 06:16:23.893871"
"AERO3660","4","Quality Education","Yes","The course provides specialized undergraduate education in aerospace engineering, focusing on flight performance and propulsion.","2025-04-30 06:16:26.246116"
"AERO3660","7","Affordable and Clean Energy","Yes","The course includes a basic introduction to electric motors and discusses gas turbines and reciprocating piston engines, which relates to energy sources and efficiency in aviation.","2025-04-30 06:16:26.246120"
"AERO3660","9","Industry, Innovation and Infrastructure","Yes","The course is directly related to the aerospace industry, focusing on the performance and propulsion systems of aircraft, which are key components of infrastructure and innovation in transportation.","2025-04-30 06:16:26.246122"
"AERO3660","13","Climate Action","Yes","The course discusses the atmosphere, combustion, and different propulsion systems (including electric motors), which are relevant to understanding and potentially mitigating the environmental impact of aviation.","2025-04-30 06:16:26.246123"
"AERO3660","0","analysed","analysed","analysed","2025-04-30 06:16:26.246606"
"ZPEM3204","1","No Poverty","Yes","The course explicitly mentions examining concepts like ""privilege/poverty"" in relation to environmental hazards and their impacts.","2025-04-30 06:16:28.505567"
"ZPEM3204","4","Quality Education","Yes","The course provides undergraduate education in environmental hazards.","2025-04-30 06:16:28.505580"
"ZPEM3204","11","Sustainable Cities and Communities","Yes","The course focuses on understanding and responding to environmental hazards, which is crucial for building resilient cities and communities.","2025-04-30 06:16:28.505585"
"ZPEM3204","13","Climate Action","Yes","Environmental hazards are often linked to climate change, and the course's focus on understanding and mitigating these hazards contributes to climate action.","2025-04-30 06:16:28.505589"
"ZPEM3204","15","Life on Land","Yes","The course examines natural environmental hazards, which directly impact terrestrial ecosystems and biodiversity.","2025-04-30 06:16:28.505592"
"ZPEM3204","16","Peace, Justice and Strong Institutions","Yes","The course discusses institutional reactions to hazards and emergency management, which relates to building strong institutions for disaster response.","2025-04-30 06:16:28.505597"
"ZPEM3204","17","Partnerships for the Goals","Yes","The course mentions potential involvement in relief operations, implying collaboration and partnerships in responding to hazards.","2025-04-30 06:16:28.505600"
"ZPEM3204","0","analysed","analysed","analysed","2025-04-30 06:16:28.506756"
"PHCM9786","3","Good Health and Well-being","Yes","The entire course focuses on the prevention and management of major non-communicable diseases (cardiovascular disease, diabetes, and cancer) and their risk factors, directly contributing to health and well-being.","2025-04-30 06:16:31.469909"
"PHCM9786","4","Quality Education","Yes","The course is a postgraduate-level program providing specialized education in public health approaches to disease prevention.","2025-04-30 06:16:31.469919"
"PHCM9786","10","Reduced Inequalities","Yes","The course explicitly addresses the challenges of prevention and management in low-, middle-, and high-income countries and in specific populations (e.g., Indigenous population in Australia), indicating a focus on reducing health inequalities.","2025-04-30 06:16:31.469930"
"PHCM9786","17","Partnerships for the Goals","Yes","The course discusses global approaches and involves public health experts with practical experience, suggesting a focus on collaboration and partnerships for health goals.","2025-04-30 06:16:31.469942"
"PHCM9786","0","analysed","analysed","analysed","2025-04-30 06:16:31.471021"
"UDES0002","4","Quality Education","Yes","The course is a postgraduate urban design studio providing specialized education.","2025-04-30 06:16:34.746809"
"UDES0002","8","Decent Work and Economic Growth","Yes","The course focuses on creating ""commercially feasible urban environments"" and considers economic factors in urban development.","2025-04-30 06:16:34.746833"
"UDES0002","9","Industry, Innovation and Infrastructure","Yes","The course deals with urban development, infrastructure (public transport), and applying design theory to urban projects.","2025-04-30 06:16:34.746838"
"UDES0002","11","Sustainable Cities and Communities","Yes","The course directly addresses urban design, sustainable development, urban consolidation, and transit-oriented development, all key aspects of this","2025-04-30 06:16:34.746846"
"UDES0002","0","analysed","analysed","analysed","2025-04-30 06:16:34.748569"
"EDST5321","4","Quality Education","Yes","The course focuses on understanding and improving motivation in educational settings, directly contributing to quality education for students and teachers.","2025-04-30 06:16:36.691986"
"EDST5321","3","Good Health and Well-being","Yes","The course description mentions harnessing motivation to create ""wellbeing among teachers, their students, and their leaders in educational settings.""","2025-04-30 06:16:36.691998"
"EDST5321","0","analysed","analysed","analysed","2025-04-30 06:16:36.693075"
"JURD7485","4","Quality Education","Yes","The course provides postgraduate legal education focused on public interest litigation.","2025-04-30 06:16:39.240745"
"JURD7485","10","Reduced Inequalities","Yes","The course focuses on using law to advance social justice and address inequalities through public interest litigation.","2025-04-30 06:16:39.240761"
"JURD7485","16","Peace, Justice and Strong Institutions","Yes","The course directly addresses the use of legal systems and litigation strategies to achieve justice and strengthen institutions through public interest law.","2025-04-30 06:16:39.240770"
"JURD7485","0","analysed","analysed","analysed","2025-04-30 06:16:39.241774"
"ARTS4247","4","Quality Education","Yes","The course focuses on developing higher-level research skills, academic writing, and research methodology, which directly contributes to quality education at the undergraduate level.","2025-04-30 06:16:41.817254"
"ARTS4247","16","Peace, Justice and Strong Institutions","Yes","The course includes a learning outcome on articulating the ethical obligations generated by research in the humanities, which aligns with promoting ethical conduct and potentially contributing to justice and strong institutions through responsible research.","2025-04-30 06:16:41.817292"
"ARTS4247","0","analysed","analysed","analysed","2025-04-30 06:16:41.818812"
"ARTS2818","4","Quality Education","Yes","The course provides undergraduate education in Australian politics, contributing to knowledge and critical thinking skills.","2025-04-30 06:16:44.271174"
"ARTS2818","5","Gender Equality","Yes","The course explicitly considers questions of citizenship in regard to sex and gender.","2025-04-30 06:16:44.271187"
"ARTS2818","10","Reduced Inequalities","Yes","The course considers questions of citizenship in regard to race and class, which relates to reducing inequalities.","2025-04-30 06:16:44.271199"
"ARTS2818","16","Peace, Justice and Strong Institutions","Yes","The course focuses on institutions, practices, and principles of representative democracy, the judicial system, and the constitutional framework, directly addressing strong institutions and justice.","2025-04-30 06:16:44.271213"
"ARTS2818","0","analysed","analysed","analysed","2025-04-30 06:16:44.272511"
"MATS6112","4","Quality Education","Yes","The course provides postgraduate-level education in Materials Science and Engineering, focusing on advanced characterisation techniques.","2025-04-30 06:16:46.522850"
"MATS6112","9","Industry, Innovation and Infrastructure","Yes","The course emphasizes the real-world industrial applications of materials characterisation techniques and their relevance to materials processing and properties, which are fundamental to industry and infrastructure development.","2025-04-30 06:16:46.522865"
"MATS6112","0","analysed","analysed","analysed","2025-04-30 06:16:46.524242"
"ZEIT4003","4","Quality Education","Yes","The course provides undergraduate-level technical education in Computational Fluid Dynamics, contributing to quality education in engineering.","2025-04-30 06:16:49.186542"
"ZEIT4003","9","Industry, Innovation and Infrastructure","Yes","The course focuses on applying computational fluid dynamics to engineering problems and using commercial software packages, directly relevant to industry and infrastructure development.","2025-04-30 06:16:49.186551"
"ZEIT4003","0","analysed","analysed","analysed","2025-04-30 06:16:49.187456"
"AGSM6210","4","Quality Education","Yes","The course provides postgraduate education in Accounting and Financial Management.","2025-04-30 06:16:51.530148"
"AGSM6210","8","Decent Work and Economic Growth","Yes","The course equips students with skills in financial management and analysis, which are relevant for economic growth and employment.","2025-04-30 06:16:51.530153"
"AGSM6210","9","Industry, Innovation and Infrastructure","Yes","Understanding financial performance and capital investment analysis (Unit 9) is relevant for industry and infrastructure development.","2025-04-30 06:16:51.530154"
"AGSM6210","12","Responsible Consumption and Production","Yes","The course mentions examining how firms use non-financial information such as Environmental, Social and Governance (ESG) to communicate their performance, which relates to responsible business practices.","2025-04-30 06:16:51.530155"
"AGSM6210","16","Peace, Justice and Strong Institutions","Yes","The course mentions building accountability for performance through effective governance and communicating financial information in an ethical and professional manner (CLO4), which aligns with strong institutions and ethical practices.","2025-04-30 06:16:51.530157"
"AGSM6210","17","Partnerships for the Goals","Yes","The course involves group assignments (Assessment 2) and emphasizes learning from co-participants, promoting collaboration.","2025-04-30 06:16:51.530158"
"AGSM6210","0","analysed","analysed","analysed","2025-04-30 06:16:51.530628"
"ZPEM1306","4","Quality Education","Yes","The course provides undergraduate education in discrete mathematics, a foundational subject for computing and related fields.","2025-04-30 06:16:53.281889"
"ZPEM1306","9","Industry, Innovation and Infrastructure","Yes","The course description explicitly mentions applications in the technological world, including the Internet, cryptography, computer security, electronic banking, algorithms, telecommunications, and web search engines, which are relevant to infrastructure and innovation.","2025-04-30 06:16:53.281902"
"ZPEM1306","16","Peace, Justice and Strong Institutions","Yes","The course is offered as part of a Bachelor of Computing and Cyber Security, and the material forms a foundation for later work in cybersecurity, which contributes to peace and security.","2025-04-30 06:16:53.281907"
"ZPEM1306","0","analysed","analysed","analysed","2025-04-30 06:16:53.283096"
"COMP9321","4","Quality Education","Yes","The course provides technical education in data services engineering at the undergraduate and postgraduate levels.","2025-04-30 06:16:55.739124"
"COMP9321","9","Industry, Innovation and Infrastructure","Yes","The course focuses on engineering data services for web-based applications, contributing to infrastructure development and innovation in the digital realm.","2025-04-30 06:16:55.739143"
"COMP9321","0","analysed","analysed","analysed","2025-04-30 06:16:55.740398"
"LING5005","4","Quality Education","Yes","The course provides postgraduate education in linguistics, specifically the grammar of English.","2025-04-30 06:16:57.888877"
"LING5005","0","analysed","analysed","analysed","2025-04-30 06:16:57.889929"
"MINE8930","4","Quality Education","Yes","The course provides postgraduate-level technical education in uranium mining fundamentals.","2025-04-30 06:17:00.633611"
"MINE8930","7","Affordable and Clean Energy","Yes","The course description explicitly links uranium mining to energy production that is safe, efficient, and minimises environmental effects.","2025-04-30 06:17:00.633623"
"MINE8930","8","Decent Work and Economic Growth","Yes","The course covers health and safety aspects of mining operations, contributing to safer working conditions.","2025-04-30 06:17:00.633627"
"MINE8930","9","Industry, Innovation and Infrastructure","Yes","The course focuses on the technical aspects of mining, processing, and infrastructure related to uranium extraction.","2025-04-30 06:17:00.633631"
"MINE8930","12","Responsible Consumption and Production","Yes","The course includes consideration of waste management strategies and efficient extraction methods.","2025-04-30 06:17:00.633634"
"MINE8930","13","Climate Action","Yes","The course links uranium mining to energy production that minimises environmental effects, which can contribute to climate action by providing a low-carbon energy source.","2025-04-30 06:17:00.633638"
"MINE8930","15","Life on Land","Yes","The course considers environmental issues associated with uranium mining and waste management, which can impact land ecosystems.","2025-04-30 06:17:00.633641"
"MINE8930","16","Peace, Justice, and Strong Institutions","Yes","The course addresses regulatory issues and compliance with legislation related to uranium mining.","2025-04-30 06:17:00.633644"
"MINE8930","0","analysed","analysed","analysed","2025-04-30 06:17:00.634818"
"LING5026","4","Quality Education","Yes","The course is a postgraduate level introduction to linguistics, providing specialized knowledge and skills in the scientific study of language.","2025-04-30 06:17:02.906651"
"LING5026","0","analysed","analysed","analysed","2025-04-30 06:17:02.908067"
"DART2150","4","Quality Education","Yes","The course provides specialized education in sculpture and contemporary art practices at the undergraduate level.","2025-04-30 06:17:04.750282"
"DART2150","0","analysed","analysed","analysed","2025-04-30 06:17:04.751562"
"ATSI3008","4","Quality Education","Yes","The course is a university-level capstone in Indigenous Studies, contributing to quality education.","2025-04-30 06:17:07.208507"
"ATSI3008","10","Reduced Inequalities","Yes","The course focuses on Indigenous Studies, directly addressing historical and ongoing inequalities faced by Indigenous peoples in Australia.","2025-04-30 06:17:07.208530"
"ATSI3008","16","Peace, Justice and Strong Institutions","Yes","The course examines the relations between Indigenous and non-Indigenous Australia, which can involve issues of justice and institutional structures.","2025-04-30 06:17:07.208544"
"ATSI3008","0","analysed","analysed","analysed","2025-04-30 06:17:07.209899"
"ARCH1322","4","Quality Education","Yes","The course provides undergraduate education in architectural history and theory.","2025-04-30 06:17:09.152793"
"ARCH1322","9","Industry, Innovation and Infrastructure","Yes","The course examines architectural developments and traditions, which are directly related to infrastructure and the built environment.","2025-04-30 06:17:09.152803"
"ARCH1322","11","Sustainable Cities and Communities","Yes","The study of architectural history and theory, particularly in the Australian context, can inform the development of sustainable and culturally relevant built environments.","2025-04-30 06:17:09.152807"
"ARCH1322","0","analysed","analysed","analysed","2025-04-30 06:17:09.153876"
"JURD7303","1","No Poverty","Yes","The course provides free legal services to the local community, which likely includes individuals experiencing poverty.","2025-04-30 06:17:11.288574"
"JURD7303","4","Quality Education","Yes","The course is a postgraduate level university course providing legal education and practical skills.","2025-04-30 06:17:11.288580"
"JURD7303","5","Gender Equality","Yes","The course addresses domestic violence and discrimination, which are often linked to gender inequality.","2025-04-30 06:17:11.288582"
"JURD7303","10","Reduced Inequalities","Yes","The course focuses on providing free legal services to disadvantaged clients and addresses issues like discrimination and access to legal aid, directly working to reduce inequalities.","2025-04-30 06:17:11.288584"
"JURD7303","16","Peace, Justice and Strong Institutions","Yes","The core of the course is providing access to justice through legal services, engaging with the legal system, and participating in policy and reform work, all contributing to peace, justice, and strong institutions.","2025-04-30 06:17:11.288585"
"JURD7303","0","analysed","analysed","analysed","2025-04-30 06:17:11.288993"
"ZEIT3502","4","Quality Education","Yes","The course provides undergraduate-level engineering education in vibration and control, contributing to quality education.","2025-04-30 06:17:13.453640"
"ZEIT3502","9","Industry, Innovation and Infrastructure","Yes","The course focuses on modelling and control of engineering systems, which is directly applicable to developing resilient infrastructure and promoting sustainable industrialization and innovation.","2025-04-30 06:17:13.453652"
"ZEIT3502","11","Sustainable Cities and Communities","Yes","Understanding vibration and control is relevant to designing and maintaining sustainable infrastructure within cities and communities, such as buildings, transportation systems, and industrial facilities.","2025-04-30 06:17:13.453656"
"ZEIT3502","0","analysed","analysed","analysed","2025-04-30 06:17:13.454771"
"JURD7223","4","Quality Education","Yes","The course is a postgraduate level course providing education in legal theory.","2025-04-30 06:17:15.501713"
"JURD7223","5","Gender Equality","Yes","The course explicitly mentions engaging with ""Feminist Jurisprudence,"" indicating a focus on gender equality within legal theory.","2025-04-30 06:17:15.501723"
"JURD7223","10","Reduced Inequalities","Yes","The course description mentions law as a tool to ""empower minorities to fight racism and discrimination,"" directly addressing the reduction of inequalities.","2025-04-30 06:17:15.501726"
"JURD7223","16","Peace, Justice and Strong Institutions","Yes","The entire course focuses on legal theory, the foundations of law, justice, and the role of legal institutions in society, which are core components of","2025-04-30 06:17:15.501730"
"JURD7223","0","analysed","analysed","analysed","2025-04-30 06:17:15.502789"
"CVEN4106","4","Quality Education","Yes","The course provides practical, hands-on engineering education.","2025-04-30 06:17:17.038596"
"CVEN4106","9","Industry, Innovation and Infrastructure","Yes","The course focuses on infrastructure projects such as buildings, bridges, water supply, and drainage, and involves project development, design, and construction.","2025-04-30 06:17:17.038610"
"CVEN4106","11","Sustainable Cities and Communities","Yes","The course involves working on infrastructure projects which are integral to building sustainable cities and communities.","2025-04-30 06:17:17.038615"
"CVEN4106","0","analysed","analysed","analysed","2025-04-30 06:17:17.039930"
"MECH9420","4","Quality Education","Yes","The course provides specialized technical education in composite materials and mechanics at both undergraduate and postgraduate levels.","2025-04-30 06:17:19.086576"
"MECH9420","9","Industry, Innovation and Infrastructure","Yes","The course focuses on the properties, manufacturing, analysis, and design of composite materials and structures, which are directly relevant to developing resilient infrastructure and promoting sustainable industrialization and innovation.","2025-04-30 06:17:19.086587"
"MECH9420","12","Responsible Consumption and Production","Yes","The course covers the properties, processing, and manufacturing methods of composite materials, which can contribute to more sustainable production and consumption patterns through the development of lightweight and durable structures.","2025-04-30 06:17:19.086591"
"MECH9420","0","analysed","analysed","analysed","2025-04-30 06:17:19.087570"
"BIOM9914","3","Good Health and Well-being","Yes","The course focuses on biomedical engineering projects aimed at solving critical problems in engineering related to human health.","2025-04-30 06:17:21.061415"
"BIOM9914","4","Quality Education","Yes","The course is a postgraduate Masters project providing research training and developing advanced engineering skills.","2025-04-30 06:17:21.061428"
"BIOM9914","9","Industry, Innovation and Infrastructure","Yes","The course involves applying engineering principles to solve problems and encourages partnerships with industry.","2025-04-30 06:17:21.061432"
"BIOM9914","17","Partnerships for the Goals","Yes","The course explicitly mentions collaborating institutions such as hospitals and CSIRO, and encourages industry partnerships.","2025-04-30 06:17:21.061436"
"BIOM9914","0","analysed","analysed","analysed","2025-04-30 06:17:21.062671"
"FINS5577","4","Quality Education","Yes","The course is a postgraduate-level course focused on empirical research methods in corporate finance, contributing to advanced education and skill development.","2025-04-30 06:17:23.079282"
"FINS5577","0","analysed","analysed","analysed","2025-04-30 06:17:23.080403"
