course_code,sdg_number,sdg_name,addressed,justification,timestamp
MGMT5710,16,"Peace, Justice and Strong Institutions",Yes,Addresses ethical leadership and responsible management practices,2024-11-16 20:53:43.897151
MGMT5710,17,Partnerships for the Goals,Yes,Emphasizes developing connections and working across different organizational contexts,2024-11-16 20:53:43.897153
MGMT2010,4,Quality Education,Yes,Course provides entrepreneurship education and skill development,2024-11-16 20:53:47.943520
MGMT2010,8,Decent Work and Economic Growth,Yes,Focuses on startup creation and business development skills,2024-11-16 20:53:47.943532
MGMT2010,9,Industry Innovation and Infrastructure,Yes,Teaches innovation and entrepreneurship fundamentals,2024-11-16 20:53:47.943536
MGMT2010,12,Responsible Consumption and Production,Yes,Emphasizes creating sustainable business models and testing market fit,2024-11-16 20:53:47.943539
MGMT2010,17,Partnerships for the Goals,Yes,Involves teamwork and collaboration with mentors and investors,2024-11-16 20:53:47.943542
AGSM6131,4,Quality Education,Yes,Course provides postgraduate leadership education and skill development,2024-11-16 20:53:52.088795
AGSM6131,5,Gender Equality,No,Not enough information,2024-11-16 20:53:52.088806
AGSM6131,8,Decent Work and Economic Growth,Yes,Focuses on career leadership and professional development,2024-11-16 20:53:52.088809
AGSM6131,9,Industry Innovation and Infrastructure,Yes,Covers dynamic leadership and innovation management,2024-11-16 20:53:52.088812
AGSM6131,10,Reduced Inequalities,No,Not enough information,2024-11-16 20:53:52.088814
AGSM6131,11,Sustainable Cities and Communities,No,Not enough information,2024-11-16 20:53:52.088816
AGSM6131,12,Responsible Consumption and Production,No,Not enough information,2024-11-16 20:53:52.088819
AGSM6131,16,"Peace, Justice and Strong Institutions",Yes,Addresses responsible leadership and collective problem-solving,2024-11-16 20:53:52.088821
AGSM6131,17,Partnerships for the Goals,Yes,Emphasizes collaborative leadership and team management,2024-11-16 20:53:52.088823
MGMT5908,4,Quality Education,Yes,Course provides postgraduate education in strategic human resource management,2024-11-16 20:53:56.901028
MGMT5908,5,Gender Equality,Yes,Course covers HR practices and policies that can promote workplace equality,2024-11-16 20:53:56.901038
MGMT5908,8,Decent Work and Economic Growth,Yes,Focuses on strategic HR management to improve organizational effectiveness and working conditions,2024-11-16 20:53:56.901040
MGMT5908,10,Reduced Inequalities,Yes,Addresses HR systems and practices that can reduce workplace inequalities,2024-11-16 20:53:56.901042
MGMT5908,16,"Peace, Justice and Strong Institutions",Yes,Develops understanding of organizational governance and ethical HR practices,2024-11-16 20:53:56.901044
MGMT5908,17,Partnerships for the Goals,Yes,Emphasizes stakeholder engagement and organizational partnerships in HR strategy,2024-11-16 20:53:56.901046
MGMT3102,1,No Poverty,No,Not enough information,2024-11-16 20:54:04.101139
MGMT3102,2,Zero Hunger,No,Not enough information,2024-11-16 20:54:04.101151
MGMT3102,3,Good Health and Well-being,No,Not enough information,2024-11-16 20:54:04.101154
MGMT3102,4,Quality Education,Yes,Course provides business education and focuses on developing analytical and communication skills,2024-11-16 20:54:04.101156
MGMT3102,5,Gender Equality,No,Not enough information,2024-11-16 20:54:04.101158
MGMT3102,6,Clean Water and Sanitation,No,Not enough information,2024-11-16 20:54:04.101161
MGMT3102,7,Affordable and Clean Energy,No,Not enough information,2024-11-16 20:54:04.101162
MGMT3102,8,Decent Work and Economic Growth,Yes,"Focuses on economic development, business growth and industrialization in Asia-Pacific region",2024-11-16 20:54:04.101164
MGMT3102,9,Industry Innovation and Infrastructure,Yes,"Covers technological innovation, industrial policy and infrastructure development in Asian economies",2024-11-16 20:54:04.101167
MGMT3102,10,Reduced Inequalities,No,Not enough information,2024-11-16 20:54:04.101169
MGMT3102,11,Sustainable Cities and Communities,No,Not enough information,2024-11-16 20:54:04.101170
MGMT3102,12,Responsible Consumption and Production,Yes,Addresses responsible business practices and sustainability in economic development,2024-11-16 20:54:04.101172
MGMT3102,13,Climate Action,No,Not enough information,2024-11-16 20:54:04.101174
MGMT3102,14,Life Below Water,No,Not enough information,2024-11-16 20:54:04.101176
MGMT3102,15,Life on Land,No,Not enough information,2024-11-16 20:54:04.101177
MGMT3102,16,"Peace, Justice and Strong Institutions",Yes,Examines role of institutions and governance in business and economic development,2024-11-16 20:54:04.101180
MGMT3102,17,Partnerships for the Goals,Yes,Focuses on international business cooperation and global value chains in Asia-Pacific region,2024-11-16 20:54:04.101182
AGSM9156,4,Quality Education,Yes,Course provides postgraduate business education in entrepreneurship and innovation,2024-11-16 20:54:08.040879
AGSM9156,8,Decent Work and Economic Growth,Yes,"Focuses on startup creation, business innovation, and entrepreneurial skills development",2024-11-16 20:54:08.040889
AGSM9156,9,Industry Innovation and Infrastructure,Yes,Teaches innovation methodologies and startup development strategies,2024-11-16 20:54:08.040891
AGSM9156,12,Responsible Consumption and Production,Yes,Includes responsible management practices and ethical business considerations,2024-11-16 20:54:08.040894
AGSM9156,17,Partnerships for the Goals,Yes,"Connects students with industry experts, VCs, and startup ecosystem",2024-11-16 20:54:08.040896
MGMT2705,1,No Poverty,No,Not directly addressed in course content,2024-11-16 20:54:13.193331
MGMT2705,3,Good Health and Well-being,Yes,Covers workplace safety and worker wellbeing,2024-11-16 20:54:13.193343
MGMT2705,4,Quality Education,Yes,Provides tertiary education in industrial relations and workplace management,2024-11-16 20:54:13.193347
MGMT2705,5,Gender Equality,Yes,Addresses workplace discrimination and equity issues,2024-11-16 20:54:13.193349
MGMT2705,8,Decent Work and Economic Growth,Yes,"Focuses on industrial relations, fair work practices, and employment conditions",2024-11-16 20:54:13.193352
MGMT2705,10,Reduced Inequalities,Yes,Examines workplace discrimination and equity in employment relations,2024-11-16 20:54:13.193355
MGMT2705,13,Climate Action,Yes,Includes content on how employment relations can impact environmental sustainability,2024-11-16 20:54:13.193357
MGMT2705,16,"Peace, Justice and Strong Institutions",Yes,"Covers industrial relations systems, regulations and institutional frameworks",2024-11-16 20:54:13.193360
MGMT5603,4,Quality Education,Yes,Course provides postgraduate business education with focus on global strategy and management,2024-11-16 20:54:17.481851
MGMT5603,8,Decent Work and Economic Growth,Yes,Focuses on business strategy and economic decision-making in global contexts,2024-11-16 20:54:17.481863
MGMT5603,9,Industry Innovation and Infrastructure,Yes,Covers industry analysis and strategic management of global businesses,2024-11-16 20:54:17.481867
MGMT5603,10,Reduced Inequalities,Yes,Addresses global business operations across different international contexts,2024-11-16 20:54:17.481869
MGMT5603,12,Responsible Consumption and Production,Yes,Includes responsible business practice and ethical considerations in international business,2024-11-16 20:54:17.481872
MGMT5603,16,Peace Justice and Strong Institutions,Yes,Covers corporate governance and ethical business practices in global contexts,2024-11-16 20:54:17.481874
MGMT5603,17,Partnerships for the Goals,Yes,Emphasizes international business collaboration and cross-border partnerships,2024-11-16 20:54:17.481877
AGSM9101,4,Quality Education,Yes,Course provides postgraduate education in project management skills,2024-11-16 20:54:21.784251
AGSM9101,8,Decent Work and Economic Growth,Yes,Focuses on developing project management capabilities for organizational success,2024-11-16 20:54:21.784261
AGSM9101,9,Industry Innovation and Infrastructure,Yes,Teaches skills for managing complex projects and infrastructure development,2024-11-16 20:54:21.784263
AGSM9101,12,Responsible Consumption and Production,Yes,Includes content on sustainable project management practices,2024-11-16 20:54:21.784266
AGSM9101,16,Peace Justice and Strong Institutions,Yes,"Covers project governance, ethics and responsible leadership",2024-11-16 20:54:21.784268
AGSM9101,17,Partnerships for the Goals,Yes,Emphasizes stakeholder management and collaborative project delivery,2024-11-16 20:54:21.784270
MGMT2004,3,Good Health and Well-being,Yes,Course emphasizes employee well-being and stress management,2024-11-16 20:54:26.803173
MGMT2004,4,Quality Education,Yes,Provides business education focused on organizational management and leadership skills,2024-11-16 20:54:26.803184
MGMT2004,5,Gender Equality,No,Not enough information,2024-11-16 20:54:26.803186
MGMT2004,8,Decent Work and Economic Growth,Yes,"Focuses on workplace effectiveness, motivation, and positive organizational behavior",2024-11-16 20:54:26.803189
MGMT2004,9,Industry Innovation and Infrastructure,No,Not enough information,2024-11-16 20:54:26.803191
MGMT2004,10,Reduced Inequalities,No,Not enough information,2024-11-16 20:54:26.803194
MGMT2004,11,Sustainable Cities and Communities,No,Not enough information,2024-11-16 20:54:26.803196
MGMT2004,12,Responsible Consumption and Production,No,Not enough information,2024-11-16 20:54:26.803198
MGMT2004,16,"Peace, Justice and Strong Institutions",Yes,"Covers organizational leadership, decision-making and effective institutional management",2024-11-16 20:54:26.803200
MGMT2004,17,Partnerships for the Goals,No,Not enough information,2024-11-16 20:54:26.803202
MGMT3730,4,Quality Education,Yes,Course provides tertiary education in human capital analytics and data analysis,2024-11-16 20:54:31.105406
MGMT3730,5,Gender Equality,Yes,Course covers human resource analytics which includes workforce diversity analysis,2024-11-16 20:54:31.105419
MGMT3730,8,Decent Work and Economic Growth,Yes,Focuses on human capital management and workplace analytics,2024-11-16 20:54:31.105422
MGMT3730,9,Industry Innovation and Infrastructure,Yes,Teaches data analytics and technological tools for HR management,2024-11-16 20:54:31.105424
MGMT3730,10,Reduced Inequalities,Yes,Addresses employee data collection and analysis to support fair workplace practices,2024-11-16 20:54:31.105427
MGMT3730,16,"Peace, Justice and Strong Institutions",Yes,Covers ethics and legal issues in human capital analytics,2024-11-16 20:54:31.105430
MGMT3730,17,Partnerships for the Goals,No,No explicit content about cross-sector partnerships,2024-11-16 20:54:31.105433
MGMT5710,4,Quality Education,Yes,Course provides postgraduate management education and leadership skill development,2024-11-16 20:54:36.426943
MGMT5710,5,Gender Equality,Yes,Course addresses inclusive leadership and management across different contexts,2024-11-16 20:54:36.426954
MGMT5710,8,Decent Work and Economic Growth,Yes,Focuses on effective management and leadership skills for organizational success,2024-11-16 20:54:36.426957
MGMT5710,10,Reduced Inequalities,Yes,Addresses managing across different contexts and developing inclusive leadership approaches,2024-11-16 20:54:36.426959
MGMT5710,12,Responsible Consumption and Production,Yes,Includes corporate social responsibility and responsible business practices,2024-11-16 20:54:36.426962
MGMT5710,13,Climate Action,Yes,Course explicitly mentions climate change as a leadership challenge to analyze,2024-11-16 20:54:36.426965
MGMT5710,16,"Peace, Justice and Strong Institutions",Yes,Focuses on ethical leadership and responsible management practices,2024-11-16 20:54:36.426967
MGMT5710,17,Partnerships for the Goals,Yes,Emphasizes developing connections and social capital across organizations,2024-11-16 20:54:36.426969
MGMT3728,1,No Poverty,No,Not enough information,2024-11-16 20:54:41.379912
MGMT3728,4,Quality Education,Yes,Course provides business education at university level,2024-11-16 20:54:41.379922
MGMT3728,5,Gender Equality,Yes,Course addresses equitable pay systems and fair compensation,2024-11-16 20:54:41.379925
MGMT3728,8,Decent Work and Economic Growth,Yes,"Focuses on fair compensation, performance management and sustainable business practices",2024-11-16 20:54:41.379927
MGMT3728,10,Reduced Inequalities,Yes,Addresses fair pay structures and reducing workplace inequalities,2024-11-16 20:54:41.379930
MGMT3728,12,Responsible Consumption and Production,Yes,Incorporates principles of sustainability in business systems and practices,2024-11-16 20:54:41.379932
MGMT3728,16,"Peace, Justice and Strong Institutions",Yes,Emphasizes ethical business practices and equitable organizational systems,2024-11-16 20:54:41.379934
MGMT5601,4,Quality Education,Yes,Course provides postgraduate business education focused on global business environment analysis,2024-11-16 20:54:47.075387
MGMT5601,8,Decent Work and Economic Growth,Yes,Focuses on global business environment and economic factors affecting international business,2024-11-16 20:54:47.075397
MGMT5601,9,Industry Innovation and Infrastructure,Yes,Covers technological environment and industry analysis in global context,2024-11-16 20:54:47.075399
MGMT5601,10,Reduced Inequalities,Yes,Addresses global socioeconomic environments and cross-cultural business practices,2024-11-16 20:54:47.075401
MGMT5601,12,Responsible Consumption and Production,Yes,Includes analysis of physical environment and sustainable business practices,2024-11-16 20:54:47.075403
MGMT5601,13,Climate Action,Yes,Covers physical environment impacts on global business,2024-11-16 20:54:47.075406
MGMT5601,16,Peace Justice and Strong Institutions,Yes,Examines political and legal environments in global business context,2024-11-16 20:54:47.075407
MGMT5601,17,Partnerships for the Goals,Yes,Emphasizes global cooperation and cross-border business relationships,2024-11-16 20:54:47.075409
MGMT2101,8,Decent Work and Economic Growth,Yes,Course focuses on international business operations and multinational enterprises which contribute to economic growth and employment,2024-11-16 20:54:51.690999
MGMT2101,9,Industry Innovation and Infrastructure,Yes,"Covers topics like global value chains, manufacturing, technology and innovation across borders",2024-11-16 20:54:51.691009
MGMT2101,10,Reduced Inequalities,Yes,Addresses globalization impacts and responsible business practices across different countries,2024-11-16 20:54:51.691011
MGMT2101,12,Responsible Consumption and Production,Yes,Examines sustainable business operations and responsible value chain management,2024-11-16 20:54:51.691013
MGMT2101,16,Peace Justice and Strong Institutions,Yes,"Covers international business frameworks, regulations and cross-border operations",2024-11-16 20:54:51.691015
MGMT2101,17,Partnerships for the Goals,Yes,"Focuses on international business collaboration, joint ventures and strategic alliances",2024-11-16 20:54:51.691017
MGMT5949,4,Quality Education,Yes,Course provides postgraduate business education focused on international HR management,2024-11-16 20:54:56.388760
MGMT5949,5,Gender Equality,Yes,Course addresses global HR practices which includes workplace equality and diversity,2024-11-16 20:54:56.388768
MGMT5949,8,Decent Work and Economic Growth,Yes,Focuses on managing human resources in multinational corporations and international business practices,2024-11-16 20:54:56.388770
MGMT5949,10,Reduced Inequalities,Yes,Examines cross-cultural differences and promotes understanding of diverse perspectives in global business,2024-11-16 20:54:56.388772
MGMT5949,16,"Peace, Justice and Strong Institutions",Yes,Covers institutional contexts and ethical management in international business,2024-11-16 20:54:56.388773
MGMT5949,17,Partnerships for the Goals,Yes,Promotes understanding of cross-national collaboration and management in multinational contexts,2024-11-16 20:54:56.388776
AGSM9272,4,Quality Education,Yes,Course provides postgraduate business education focused on developing change management and leadership skills,2024-11-16 20:55:01.001399
AGSM9272,5,Gender Equality,No,Not enough information,2024-11-16 20:55:01.001410
AGSM9272,8,Decent Work and Economic Growth,Yes,Focuses on developing professional skills for organizational change and effective business leadership,2024-11-16 20:55:01.001412
AGSM9272,9,Industry Innovation and Infrastructure,No,Not enough information,2024-11-16 20:55:01.001414
AGSM9272,10,Reduced Inequalities,Yes,"Course includes content on dealing with differences, cultural competence, and inclusive communication",2024-11-16 20:55:01.001417
AGSM9272,12,Responsible Consumption and Production,No,Not enough information,2024-11-16 20:55:01.001419
AGSM9272,13,Climate Action,No,Not enough information,2024-11-16 20:55:01.001421
AGSM9272,16,"Peace, Justice and Strong Institutions",Yes,"Covers ethics, values-based leadership, and conflict resolution skills",2024-11-16 20:55:01.001423
AGSM9272,17,Partnerships for the Goals,Yes,"Emphasizes teamwork, collaboration and partnership skills for organizational change",2024-11-16 20:55:01.001424
AGSM9138,4,Quality Education,Yes,Course provides postgraduate business education in financial analysis,2024-11-16 20:55:05.915881
AGSM9138,8,Decent Work and Economic Growth,Yes,Course develops skills for financial sector careers and business analysis,2024-11-16 20:55:05.915894
AGSM9138,9,Industry Innovation and Infrastructure,Yes,Teaches analysis of business strategy and industry conditions,2024-11-16 20:55:05.915896
AGSM9138,12,Responsible Consumption and Production,Yes,Includes analysis of ESG disclosures and sustainability considerations in valuation,2024-11-16 20:55:05.915898
AGSM9138,16,Peace Justice and Strong Institutions,Yes,"Covers corporate governance, accounting quality and disclosure analysis",2024-11-16 20:55:05.915900
AGSM9138,17,Partnerships for the Goals,Yes,Includes collaborative group work and analysis of business partnerships,2024-11-16 20:55:05.915902
AGSM6275,4,Quality Education,Yes,Course provides postgraduate management education focused on developing leadership and organizational skills,2024-11-16 20:55:10.426450
AGSM6275,5,Gender Equality,Yes,Course emphasizes leading diverse and equitable teams,2024-11-16 20:55:10.426454
AGSM6275,8,Decent Work and Economic Growth,Yes,Focuses on effective management practices and responsible business for sustainable organizational outcomes,2024-11-16 20:55:10.426456
AGSM6275,10,Reduced Inequalities,Yes,"Addresses diversity, equity and inclusion in workplace management",2024-11-16 20:55:10.426457
AGSM6275,12,Responsible Consumption and Production,Yes,"Covers ethics, social responsibility and sustainable business practices",2024-11-16 20:55:10.426457
AGSM6275,16,"Peace, Justice and Strong Institutions",Yes,Emphasizes ethical management practices and responsible business conduct,2024-11-16 20:55:10.426458
AGSM9161,1,No Poverty,Yes,Course covers social dimensions of sustainable business and inclusive business practices,2024-11-16 20:55:16.778887
AGSM9161,2,Zero Hunger,No,Not explicitly addressed in course content,2024-11-16 20:55:16.778897
AGSM9161,3,Good Health and Well-being,No,Not explicitly addressed in course content,2024-11-16 20:55:16.778899
AGSM9161,4,Quality Education,Yes,Course provides postgraduate education in sustainable business practices,2024-11-16 20:55:16.778902
AGSM9161,5,Gender Equality,Yes,Covered under social dimensions and inclusive business units,2024-11-16 20:55:16.778903
AGSM9161,6,Clean Water and Sanitation,No,Not explicitly addressed in course content,2024-11-16 20:55:16.778906
AGSM9161,7,Affordable and Clean Energy,Yes,Unit 3 covers decarbonisation and transition to clean energy,2024-11-16 20:55:16.778907
AGSM9161,8,Decent Work and Economic Growth,Yes,Course addresses sustainable and inclusive business practices and economic dimensions,2024-11-16 20:55:16.778909
AGSM9161,9,Industry Innovation and Infrastructure,Yes,"Covers sustainable business models, value chains and innovation",2024-11-16 20:55:16.778911
AGSM9161,10,Reduced Inequalities,Yes,Addressed through social dimensions and inclusive business focus,2024-11-16 20:55:16.778913
AGSM9161,11,Sustainable Cities and Communities,No,Not explicitly addressed in course content,2024-11-16 20:55:16.778915
AGSM9161,12,Responsible Consumption and Production,Yes,"Covers sustainable marketing, value chains and business models",2024-11-16 20:55:16.778917
AGSM9161,13,Climate Action,Yes,"Multiple units on climate science, resilience, adaptation and decarbonisation",2024-11-16 20:55:16.778919
AGSM9161,14,Life Below Water,No,Not explicitly addressed in course content,2024-11-16 20:55:16.778921
AGSM9161,15,Life on Land,No,Not explicitly addressed in course content,2024-11-16 20:55:16.778922
AGSM9161,16,"Peace, Justice and Strong Institutions",Yes,Covers sustainable governance and reporting,2024-11-16 20:55:16.778924
AGSM9161,17,Partnerships for the Goals,Yes,Addresses strategic ecosystem partnerships to achieve sustainability goals,2024-11-16 20:55:16.778926
MGMT3110,4,Quality Education,Yes,Course provides university-level business education with focus on global competencies,2024-11-16 20:55:20.662272
MGMT3110,8,Decent Work and Economic Growth,Yes,Focuses on international business practices and preparing students for global careers,2024-11-16 20:55:20.662284
MGMT3110,10,Reduced Inequalities,Yes,Develops cultural intelligence and understanding across borders,2024-11-16 20:55:20.662286
MGMT3110,16,"Peace, Justice and Strong Institutions",Yes,Promotes cross-cultural understanding and responsible business practices,2024-11-16 20:55:20.662288
MGMT3110,17,Partnerships for the Goals,Yes,Emphasizes international collaboration and global business partnerships through exchange programs,2024-11-16 20:55:20.662290
MGMT5050,1,No Poverty,No,Not directly addressed in course content,2024-11-16 20:55:27.205764
MGMT5050,2,Zero Hunger,No,Not directly addressed in course content,2024-11-16 20:55:27.205774
MGMT5050,3,Good Health and Well-being,No,Not directly addressed in course content,2024-11-16 20:55:27.205777
MGMT5050,4,Quality Education,Yes,Course provides postgraduate business education with focus on professional development,2024-11-16 20:55:27.205780
MGMT5050,5,Gender Equality,No,Not directly addressed in course content,2024-11-16 20:55:27.205782
MGMT5050,8,Decent Work and Economic Growth,Yes,Focuses on responsible business practices and professional development,2024-11-16 20:55:27.205784
MGMT5050,9,Industry Innovation and Infrastructure,No,Not directly addressed in course content,2024-11-16 20:55:27.205787
MGMT5050,10,Reduced Inequalities,Yes,"Addresses global and cultural competence, ethical decision making",2024-11-16 20:55:27.205789
MGMT5050,11,Sustainable Cities and Communities,No,Not directly addressed in course content,2024-11-16 20:55:27.205791
MGMT5050,12,Responsible Consumption and Production,Yes,Covers corporate social and environmental responsibility,2024-11-16 20:55:27.205793
MGMT5050,13,Climate Action,Yes,Environmental responsibility and sustainability frameworks are key course topics,2024-11-16 20:55:27.205795
MGMT5050,14,Life Below Water,No,Not directly addressed in course content,2024-11-16 20:55:27.205797
MGMT5050,15,Life on Land,No,Not directly addressed in course content,2024-11-16 20:55:27.205799
MGMT5050,16,"Peace, Justice and Strong Institutions",Yes,Focuses on ethical business practices and responsible leadership,2024-11-16 20:55:27.205801
MGMT5050,17,Partnerships for the Goals,Yes,Examines how business can contribute to SDGs and stakeholder engagement,2024-11-16 20:55:27.205802
AGSM6251,4,Quality Education,Yes,Course provides postgraduate business education in marketing management,2024-11-16 20:55:31.682458
AGSM6251,8,Decent Work and Economic Growth,Yes,Focuses on business knowledge and marketing strategies that contribute to organizational growth,2024-11-16 20:55:31.682469
AGSM6251,9,Industry Innovation and Infrastructure,Yes,"Covers marketing innovations, digital technologies and business model development",2024-11-16 20:55:31.682472
AGSM6251,12,Responsible Consumption and Production,Yes,Includes responsible management practices and ethical marketing considerations,2024-11-16 20:55:31.682474
AGSM6251,16,Peace Justice and Strong Institutions,Yes,Addresses governance and responsible business practices in marketing management,2024-11-16 20:55:31.682476
AGSM6251,17,Partnerships for the Goals,Yes,Emphasizes stakeholder collaboration and value co-creation across sectors,2024-11-16 20:55:31.682479
MGMT5610,4,Quality Education,Yes,Course provides postgraduate business education with practical consulting experience,2024-11-16 20:55:36.319371
MGMT5610,8,Decent Work and Economic Growth,Yes,Focuses on international business expansion and consulting for SMEs,2024-11-16 20:55:36.319381
MGMT5610,9,Industry Innovation and Infrastructure,Yes,Develops business consulting capabilities and international expansion strategies,2024-11-16 20:55:36.319384
MGMT5610,10,Reduced Inequalities,Yes,Addresses cross-cultural communication and working with diverse teams,2024-11-16 20:55:36.319386
MGMT5610,12,Responsible Consumption and Production,Yes,Includes focus on ethical and sustainable business practices,2024-11-16 20:55:36.319388
MGMT5610,17,Partnerships for the Goals,Yes,"Involves collaboration between academia, business and industry experts",2024-11-16 20:55:36.319391
MGMT3004,4,Quality Education,Yes,Course provides university-level business education focused on complex problem solving and systems thinking,2024-11-16 20:55:41.654774
MGMT3004,8,Decent Work and Economic Growth,Yes,Course develops professional skills for business strategy and policy analysis to enhance employability,2024-11-16 20:55:41.654785
MGMT3004,9,Industry Innovation and Infrastructure,Yes,Students learn systems modeling and analysis tools used by companies and consulting firms,2024-11-16 20:55:41.654788
MGMT3004,11,Sustainable Cities and Communities,Yes,Course addresses social policy problems and sustainability considerations in business decisions,2024-11-16 20:55:41.654790
MGMT3004,12,Responsible Consumption and Production,Yes,Focus on responsible business practices and sustainability considerations in strategy,2024-11-16 20:55:41.654793
MGMT3004,13,Climate Action,Yes,Course mentions analysis of emissions reduction pledges and climate change policy,2024-11-16 20:55:41.654796
MGMT3004,16,Peace Justice and Strong Institutions,Yes,Students work with government agencies and non-profits on policy solutions,2024-11-16 20:55:41.654798
MGMT3004,17,Partnerships for the Goals,Yes,"Course involves partnerships between university, businesses, non-profits and government agencies",2024-11-16 20:55:41.654800
MGMT6005,8,Decent Work and Economic Growth,Yes,Course focuses on managing organizational risks in business and workplace contexts,2024-11-16 20:55:46.176118
MGMT6005,9,Industry Innovation and Infrastructure,Yes,Covers business reorganization and supply chain management,2024-11-16 20:55:46.176130
MGMT6005,11,Sustainable Cities and Communities,Yes,Addresses governance and regulation of organizational risks affecting communities,2024-11-16 20:55:46.176133
MGMT6005,12,Responsible Consumption and Production,Yes,Examines corporate social responsibility and sustainable business practices,2024-11-16 20:55:46.176135
MGMT6005,13,Climate Action,Yes,Course considers environmental and sustainability implications of risks,2024-11-16 20:55:46.176138
MGMT6005,16,Peace Justice and Strong Institutions,Yes,"Covers corruption, governance and regulatory frameworks",2024-11-16 20:55:46.176140
MGMT6005,17,Partnerships for the Goals,Yes,Examines risk management in global context and international cooperation,2024-11-16 20:55:46.176143
MGMT5803,4,Quality Education,Yes,Course provides postgraduate business education focused on innovation and problem-solving skills,2024-11-16 20:55:50.976128
MGMT5803,8,Decent Work and Economic Growth,Yes,"Focuses on business innovation, entrepreneurship and economic transformation",2024-11-16 20:55:50.976139
MGMT5803,9,Industry Innovation and Infrastructure,Yes,"Core focus on business innovation, emerging technologies and innovative solutions",2024-11-16 20:55:50.976141
MGMT5803,12,Responsible Consumption and Production,Yes,"Emphasizes ethical, responsible and sustainable innovation practices",2024-11-16 20:55:50.976143
MGMT5803,17,Partnerships for the Goals,Yes,Promotes collaborative teamwork and global business innovation ecosystems,2024-11-16 20:55:50.976145
AGSM9137,4,Quality Education,Yes,Course provides postgraduate finance education with structured learning outcomes and assessments,2024-11-16 20:55:55.514830
AGSM9137,8,Decent Work and Economic Growth,Yes,Course teaches advanced financial management skills needed for business growth and economic development,2024-11-16 20:55:55.514838
AGSM9137,9,Industry Innovation and Infrastructure,Yes,"Covers modern financial instruments, risk management and corporate finance innovations",2024-11-16 20:55:55.514840
AGSM9137,12,Responsible Consumption and Production,Yes,Includes content on responsible business practices and risk management,2024-11-16 20:55:55.514842
AGSM9137,16,Peace Justice and Strong Institutions,Yes,Emphasizes academic integrity and institutional policies for fair assessment,2024-11-16 20:55:55.514844
AGSM9137,17,Partnerships for the Goals,Yes,Course involves group work and collaborative learning through discussion forums,2024-11-16 20:55:55.514846
MGMT5904,4,Quality Education,Yes,Course provides postgraduate education in organizational management and change,2024-11-16 20:55:59.787975
MGMT5904,8,Decent Work and Economic Growth,Yes,Focuses on managing organizational change and innovation to support business growth and sustainability,2024-11-16 20:55:59.787984
MGMT5904,9,Industry Innovation and Infrastructure,Yes,"Addresses technological innovation, administrative processes and organizational transformation",2024-11-16 20:55:59.787986
MGMT5904,12,Responsible Consumption and Production,Yes,Covers sustainable business practices and responsible organizational transformation,2024-11-16 20:55:59.787988
MGMT5904,16,"Peace, Justice and Strong Institutions",Yes,"Emphasizes building effective, accountable and inclusive organizational processes",2024-11-16 20:55:59.787990
MGMT5904,17,Partnerships for the Goals,Yes,"Focuses on collaboration, teamwork and managing stakeholders through change processes",2024-11-16 20:55:59.787992
MGMT5907,3,Good Health and Well-being,Yes,Course covers occupational health and safety management,2024-11-16 20:56:03.977232
MGMT5907,4,Quality Education,Yes,Provides postgraduate education in human resource management,2024-11-16 20:56:03.977241
MGMT5907,5,Gender Equality,Yes,Covers diversity management and inclusive workplace practices,2024-11-16 20:56:03.977244
MGMT5907,8,Decent Work and Economic Growth,Yes,"Focuses on workforce planning, career development, and fair employment practices",2024-11-16 20:56:03.977246
MGMT5907,10,Reduced Inequalities,Yes,Addresses diversity management and equal employment opportunities,2024-11-16 20:56:03.977248
MGMT5907,16,"Peace, Justice and Strong Institutions",Yes,Covers ethical HR practices and organizational governance,2024-11-16 20:56:03.977250
MGMT3702,4,Quality Education,Yes,Course provides university-level business education focused on international human resource management,2024-11-16 20:56:08.379741
MGMT3702,5,Gender Equality,Yes,Course addresses diversity relations and equitable workplace practices across cultures,2024-11-16 20:56:08.379749
MGMT3702,8,Decent Work and Economic Growth,Yes,"Focuses on international labor relations, compensation, and sustainable HR practices",2024-11-16 20:56:08.379750
MGMT3702,10,Reduced Inequalities,Yes,Examines cross-cultural differences and promotes inclusive HR practices across nations,2024-11-16 20:56:08.379752
MGMT3702,16,"Peace, Justice and Strong Institutions",Yes,Covers ethical HR practices and responsible business conduct across different institutional contexts,2024-11-16 20:56:08.379754
MGMT3702,17,Partnerships for the Goals,Yes,Promotes international collaboration and understanding in business contexts,2024-11-16 20:56:08.379755
MGMT2726,4,Quality Education,Yes,Course provides university-level business education focused on ethics and sustainability,2024-11-16 20:56:12.580752
MGMT2726,8,Decent Work and Economic Growth,Yes,Focuses on ethical business practices and responsible corporate governance,2024-11-16 20:56:12.580760
MGMT2726,9,Industry Innovation and Infrastructure,Yes,Addresses sustainable and ethical business management practices,2024-11-16 20:56:12.580762
MGMT2726,12,Responsible Consumption and Production,Yes,Covers corporate responsibility and sustainable business practices,2024-11-16 20:56:12.580764
MGMT2726,13,Climate Action,Yes,Includes environmental sustainability in business context,2024-11-16 20:56:12.580765
MGMT2726,16,Peace Justice and Strong Institutions,Yes,"Addresses business ethics, governance, and social justice",2024-11-16 20:56:12.580768
MGMT2726,17,Partnerships for the Goals,Yes,Emphasizes collaborative work and global business ethics,2024-11-16 20:56:12.580769
